brand,brand_score,brand_rank_score,brand_related_video_score,date
83,13.86,NULL,NULL,2026-03-07
107,11.30,NULL,NULL,2026-03-07
836,0.00,NULL,NULL,2026-03-07
63,17.51,NULL,NULL,2026-03-07
314,12.03,NULL,NULL,2026-03-07
978,0.02,NULL,NULL,2026-03-07
46,4.21,NULL,NULL,2026-03-07
84,8.34,NULL,NULL,2026-03-07
83,25.68,NULL,NULL,2026-03-08
103,67.04,NULL,NULL,2026-03-08
107,20.77,NULL,NULL,2026-03-08
3174,0.52,NULL,NULL,2026-03-08
63,32.37,NULL,NULL,2026-03-08
836,0.00,NULL,NULL,2026-03-08
81,24.22,NULL,NULL,2026-03-08
314,21.82,NULL,NULL,2026-03-08
117,0.00,NULL,NULL,2026-03-08
84,16.67,NULL,NULL,2026-03-08
328,0.00,NULL,NULL,2026-03-08
46,7.76,NULL,NULL,2026-03-08
978,0.03,NULL,NULL,2026-03-08
81,11.57,NULL,NULL,2026-03-09
978,0.02,NULL,NULL,2026-03-09
103,31.10,NULL,NULL,2026-03-09
83,12.36,NULL,NULL,2026-03-09
107,10.02,NULL,NULL,2026-03-09
328,0.43,NULL,NULL,2026-03-09
63,14.70,NULL,NULL,2026-03-09
117,0.00,NULL,NULL,2026-03-09
836,0.00,NULL,NULL,2026-03-09
3174,0.00,NULL,NULL,2026-03-09
314,10.40,NULL,NULL,2026-03-09
46,3.40,NULL,NULL,2026-03-09
84,8.03,NULL,NULL,2026-03-09
81,11.84,NULL,NULL,2026-03-10
836,0.00,NULL,NULL,2026-03-10
83,12.49,NULL,NULL,2026-03-10
63,15.77,NULL,NULL,2026-03-10
103,32.02,NULL,NULL,2026-03-10
107,10.17,NULL,NULL,2026-03-10
46,2.71,NULL,NULL,2026-03-10
328,0.56,NULL,NULL,2026-03-10
117,0.00,NULL,NULL,2026-03-10
314,11.23,NULL,NULL,2026-03-10
84,6.29,NULL,NULL,2026-03-10
3174,2.10,NULL,NULL,2026-03-10
978,0.02,NULL,NULL,2026-03-10
81,11.83,NULL,NULL,2026-03-11
103,31.16,NULL,NULL,2026-03-11
83,12.19,NULL,NULL,2026-03-11
328,0.62,NULL,NULL,2026-03-11
314,11.20,NULL,NULL,2026-03-11
84,6.20,NULL,NULL,2026-03-11
836,0.00,NULL,NULL,2026-03-11
46,2.56,NULL,NULL,2026-03-11
107,10.15,NULL,NULL,2026-03-11
63,11.16,NULL,NULL,2026-03-11
978,0.02,NULL,NULL,2026-03-11
117,0.00,NULL,NULL,2026-03-11
3174,1.99,NULL,NULL,2026-03-11
103,29.42,NULL,NULL,2026-03-12
83,11.50,NULL,NULL,2026-03-12
63,11.31,NULL,NULL,2026-03-12
84,4.53,NULL,NULL,2026-03-12
107,9.96,NULL,NULL,2026-03-12
81,11.34,NULL,NULL,2026-03-12
836,0.00,NULL,NULL,2026-03-12
978,0.02,NULL,NULL,2026-03-12
314,9.97,NULL,NULL,2026-03-12
3174,1.08,NULL,NULL,2026-03-12
328,0.65,NULL,NULL,2026-03-12
117,0.00,NULL,NULL,2026-03-12
46,2.37,NULL,NULL,2026-03-12
328,0.67,NULL,NULL,2026-03-13
103,28.78,NULL,NULL,2026-03-13
81,12.09,NULL,NULL,2026-03-13
117,0.00,NULL,NULL,2026-03-13
836,0.00,NULL,NULL,2026-03-13
84,4.38,NULL,NULL,2026-03-13
978,0.02,NULL,NULL,2026-03-13
3174,1.04,NULL,NULL,2026-03-13
63,11.42,NULL,NULL,2026-03-13
83,11.30,NULL,NULL,2026-03-13
314,10.19,NULL,NULL,2026-03-13
107,9.49,NULL,NULL,2026-03-13
46,2.46,NULL,NULL,2026-03-13
63,10.16,NULL,NULL,2026-03-14
103,28.44,NULL,NULL,2026-03-14
81,11.11,NULL,NULL,2026-03-14
83,11.44,NULL,NULL,2026-03-14
84,4.90,NULL,NULL,2026-03-14
978,0.02,NULL,NULL,2026-03-14
107,10.14,NULL,NULL,2026-03-14
328,0.67,NULL,NULL,2026-03-14
3174,1.07,NULL,NULL,2026-03-14
46,3.19,NULL,NULL,2026-03-14
314,10.52,NULL,NULL,2026-03-14
117,0.00,NULL,NULL,2026-03-14
836,0.00,NULL,NULL,2026-03-14
83,9.89,NULL,NULL,2026-03-15
107,9.79,NULL,NULL,2026-03-15
63,9.95,NULL,NULL,2026-03-15
117,0.00,NULL,NULL,2026-03-15
328,0.69,NULL,NULL,2026-03-15
84,5.23,NULL,NULL,2026-03-15
81,10.74,NULL,NULL,2026-03-15
103,28.82,NULL,NULL,2026-03-15
314,11.15,NULL,NULL,2026-03-15
3174,1.07,NULL,NULL,2026-03-15
46,3.52,NULL,NULL,2026-03-15
978,0.02,NULL,NULL,2026-03-15
836,0.00,NULL,NULL,2026-03-15
81,10.84,NULL,NULL,2026-03-16
83,10.02,NULL,NULL,2026-03-16
103,30.04,NULL,NULL,2026-03-16
3174,1.21,NULL,NULL,2026-03-16
63,10.21,NULL,NULL,2026-03-16
328,0.71,NULL,NULL,2026-03-16
314,11.48,NULL,NULL,2026-03-16
978,0.02,NULL,NULL,2026-03-16
107,10.26,NULL,NULL,2026-03-16
46,3.77,NULL,NULL,2026-03-16
836,0.00,NULL,NULL,2026-03-16
84,5.37,NULL,NULL,2026-03-16
117,0.00,NULL,NULL,2026-03-16
84,5.36,NULL,NULL,2026-03-17
103,29.30,NULL,NULL,2026-03-17
83,10.24,NULL,NULL,2026-03-17
314,10.80,NULL,NULL,2026-03-17
328,0.69,NULL,NULL,2026-03-17
81,10.71,NULL,NULL,2026-03-17
3174,1.38,NULL,NULL,2026-03-17
107,10.19,NULL,NULL,2026-03-17
836,0.00,NULL,NULL,2026-03-17
46,3.68,NULL,NULL,2026-03-17
63,10.18,NULL,NULL,2026-03-17
117,0.00,NULL,NULL,2026-03-17
978,0.02,NULL,NULL,2026-03-17
83,10.02,NULL,NULL,2026-03-18
978,0.02,NULL,NULL,2026-03-18
103,30.67,NULL,NULL,2026-03-18
117,0.00,NULL,NULL,2026-03-18
81,11.08,NULL,NULL,2026-03-18
46,3.51,NULL,NULL,2026-03-18
107,15.54,NULL,NULL,2026-03-18
3174,1.35,NULL,NULL,2026-03-18
63,10.38,NULL,NULL,2026-03-18
314,11.32,NULL,NULL,2026-03-18
328,0.71,NULL,NULL,2026-03-18
84,5.66,NULL,NULL,2026-03-18
836,0.00,NULL,NULL,2026-03-18
3174,1.33,NULL,NULL,2026-03-19
81,10.39,NULL,NULL,2026-03-19
84,5.47,NULL,NULL,2026-03-19
103,30.46,NULL,NULL,2026-03-19
83,10.31,NULL,NULL,2026-03-19
63,10.66,NULL,NULL,2026-03-19
328,0.69,NULL,NULL,2026-03-19
107,14.60,NULL,NULL,2026-03-19
978,0.02,NULL,NULL,2026-03-19
314,11.03,NULL,NULL,2026-03-19
836,0.00,NULL,NULL,2026-03-19
46,2.79,NULL,NULL,2026-03-19
117,0.00,NULL,NULL,2026-03-19
83,10.11,NULL,NULL,2026-03-20
117,0.00,NULL,NULL,2026-03-20
107,15.07,NULL,NULL,2026-03-20
103,30.51,NULL,NULL,2026-03-20
81,9.94,NULL,NULL,2026-03-20
3174,1.30,NULL,NULL,2026-03-20
84,5.40,NULL,NULL,2026-03-20
63,10.94,NULL,NULL,2026-03-20
328,0.68,NULL,NULL,2026-03-20
46,3.03,NULL,NULL,2026-03-20
978,0.02,NULL,NULL,2026-03-20
836,0.00,NULL,NULL,2026-03-20
314,10.53,NULL,NULL,2026-03-20
81,9.77,NULL,NULL,2026-03-21
83,10.77,NULL,NULL,2026-03-21
103,32.03,NULL,NULL,2026-03-21
107,14.29,NULL,NULL,2026-03-21
63,11.05,NULL,NULL,2026-03-21
84,5.45,NULL,NULL,2026-03-21
3174,1.43,NULL,NULL,2026-03-21
836,0.00,NULL,NULL,2026-03-21
328,0.69,NULL,NULL,2026-03-21
978,0.02,NULL,NULL,2026-03-21
314,10.15,NULL,NULL,2026-03-21
117,0.00,NULL,NULL,2026-03-21
46,3.08,NULL,NULL,2026-03-21
81,18.32,NULL,NULL,2026-03-22
103,67.27,NULL,NULL,2026-03-22
83,19.96,NULL,NULL,2026-03-22
117,0.00,NULL,NULL,2026-03-22
3174,2.75,NULL,NULL,2026-03-22
314,19.98,NULL,NULL,2026-03-22
836,0.00,NULL,NULL,2026-03-22
107,24.88,NULL,NULL,2026-03-22
84,9.04,NULL,NULL,2026-03-22
328,1.64,NULL,NULL,2026-03-22
46,6.11,NULL,NULL,2026-03-22
978,0.04,NULL,NULL,2026-03-22
63,23.79,NULL,NULL,2026-03-22
314,20.75,NULL,NULL,2026-03-23
328,1.23,NULL,NULL,2026-03-23
103,65.18,NULL,NULL,2026-03-23
83,20.13,NULL,NULL,2026-03-23
107,25.00,NULL,NULL,2026-03-23
46,5.94,NULL,NULL,2026-03-23
81,20.28,NULL,NULL,2026-03-23
63,21.01,NULL,NULL,2026-03-23
978,0.04,NULL,NULL,2026-03-23
836,0.00,NULL,NULL,2026-03-23
117,0.00,NULL,NULL,2026-03-23
84,9.65,NULL,NULL,2026-03-23
3174,2.68,NULL,NULL,2026-03-23
103,64.75,NULL,NULL,2026-03-24
84,16.15,NULL,NULL,2026-03-24
83,19.98,NULL,NULL,2026-03-24
81,19.98,NULL,NULL,2026-03-24
3174,2.63,NULL,NULL,2026-03-24
107,23.95,NULL,NULL,2026-03-24
63,21.22,NULL,NULL,2026-03-24
328,1.30,NULL,NULL,2026-03-24
46,5.80,NULL,NULL,2026-03-24
978,0.04,NULL,NULL,2026-03-24
836,0.00,NULL,NULL,2026-03-24
117,0.00,NULL,NULL,2026-03-24
314,20.26,NULL,NULL,2026-03-24
103,65.36,NULL,NULL,2026-03-25
63,21.56,NULL,NULL,2026-03-25
83,20.07,NULL,NULL,2026-03-25
81,18.75,NULL,NULL,2026-03-25
328,1.35,NULL,NULL,2026-03-25
117,0.00,NULL,NULL,2026-03-25
3174,2.57,NULL,NULL,2026-03-25
107,23.41,NULL,NULL,2026-03-25
46,5.75,NULL,NULL,2026-03-25
84,15.73,NULL,NULL,2026-03-25
836,0.00,NULL,NULL,2026-03-25
314,20.05,NULL,NULL,2026-03-25
978,0.04,NULL,NULL,2026-03-25
328,1.46,NULL,NULL,2026-03-26
103,64.78,NULL,NULL,2026-03-26
314,21.20,NULL,NULL,2026-03-26
83,20.12,NULL,NULL,2026-03-26
978,0.05,NULL,NULL,2026-03-26
81,20.84,NULL,NULL,2026-03-26
836,0.00,NULL,NULL,2026-03-26
107,28.11,NULL,NULL,2026-03-26
63,22.87,NULL,NULL,2026-03-26
117,0.00,NULL,NULL,2026-03-26
84,17.65,NULL,NULL,2026-03-26
3174,2.79,NULL,NULL,2026-03-26
46,7.79,NULL,NULL,2026-03-26
107,30.25,NULL,NULL,2026-03-27
103,64.70,NULL,NULL,2026-03-27
81,20.73,NULL,NULL,2026-03-27
836,0.00,NULL,NULL,2026-03-27
83,20.73,NULL,NULL,2026-03-27
978,0.00,NULL,NULL,2026-03-27
84,17.47,NULL,NULL,2026-03-27
314,22.55,NULL,NULL,2026-03-27
328,1.49,NULL,NULL,2026-03-27
46,7.52,NULL,NULL,2026-03-27
117,0.00,NULL,NULL,2026-03-27
3174,2.85,NULL,NULL,2026-03-27
63,14.13,NULL,NULL,2026-03-27
84,14.54,NULL,NULL,2026-03-28
328,1.43,NULL,NULL,2026-03-28
83,19.81,NULL,NULL,2026-03-28
836,0.00,NULL,NULL,2026-03-28
81,20.26,NULL,NULL,2026-03-28
103,58.67,NULL,NULL,2026-03-28
63,11.41,NULL,NULL,2026-03-28
107,28.97,NULL,NULL,2026-03-28
3174,2.91,NULL,NULL,2026-03-28
46,7.41,NULL,NULL,2026-03-28
978,0.00,NULL,NULL,2026-03-28
314,22.07,NULL,NULL,2026-03-28
117,0.00,NULL,NULL,2026-03-28
81,19.30,NULL,NULL,2026-03-29
103,58.59,NULL,NULL,2026-03-29
83,19.13,NULL,NULL,2026-03-29
63,8.74,NULL,NULL,2026-03-29
978,0.00,NULL,NULL,2026-03-29
84,13.72,NULL,NULL,2026-03-29
836,0.00,NULL,NULL,2026-03-29
117,0.00,NULL,NULL,2026-03-29
314,22.36,NULL,NULL,2026-03-29
3174,2.58,NULL,NULL,2026-03-29
107,27.30,NULL,NULL,2026-03-29
328,1.37,NULL,NULL,2026-03-29
46,7.24,NULL,NULL,2026-03-29
81,20.65,NULL,NULL,2026-03-30
836,0.00,NULL,NULL,2026-03-30
328,1.46,NULL,NULL,2026-03-30
978,0.00,NULL,NULL,2026-03-30
84,15.21,NULL,NULL,2026-03-30
103,57.64,NULL,NULL,2026-03-30
83,21.19,NULL,NULL,2026-03-30
46,6.25,NULL,NULL,2026-03-30
107,28.82,NULL,NULL,2026-03-30
3174,2.63,NULL,NULL,2026-03-30
314,8.80,NULL,NULL,2026-03-30
117,0.00,NULL,NULL,2026-03-30
63,9.31,NULL,NULL,2026-03-30
81,19.19,NULL,NULL,2026-03-31
103,57.80,NULL,NULL,2026-03-31
83,20.49,NULL,NULL,2026-03-31
107,26.54,NULL,NULL,2026-03-31
46,5.68,NULL,NULL,2026-03-31
978,0.00,NULL,NULL,2026-03-31
836,0.00,NULL,NULL,2026-03-31
328,1.41,NULL,NULL,2026-03-31
63,8.79,NULL,NULL,2026-03-31
117,0.00,NULL,NULL,2026-03-31
84,12.36,NULL,NULL,2026-03-31
3174,2.55,NULL,NULL,2026-03-31
314,8.09,NULL,NULL,2026-03-31
81,17.16,NULL,NULL,2026-04-01
328,2.03,NULL,NULL,2026-04-01
836,0.00,NULL,NULL,2026-04-01
83,17.44,NULL,NULL,2026-04-01
117,0.00,NULL,NULL,2026-04-01
103,67.90,NULL,NULL,2026-04-01
107,21.88,NULL,NULL,2026-04-01
978,0.00,NULL,NULL,2026-04-01
84,9.58,NULL,NULL,2026-04-01
46,4.99,NULL,NULL,2026-04-01
63,7.06,NULL,NULL,2026-04-01
314,10.72,NULL,NULL,2026-04-01
3174,2.21,NULL,NULL,2026-04-01
103,65.58,NULL,NULL,2026-04-02
81,17.92,NULL,NULL,2026-04-02
83,15.94,NULL,NULL,2026-04-02
107,22.17,NULL,NULL,2026-04-02
63,4.72,NULL,NULL,2026-04-02
314,10.72,NULL,NULL,2026-04-02
328,2.01,NULL,NULL,2026-04-02
84,9.06,NULL,NULL,2026-04-02
3174,2.24,NULL,NULL,2026-04-02
836,0.00,NULL,NULL,2026-04-02
978,0.00,NULL,NULL,2026-04-02
117,0.00,NULL,NULL,2026-04-02
46,4.77,NULL,NULL,2026-04-02
103,62.73,NULL,NULL,2026-04-03
63,4.28,NULL,NULL,2026-04-03
46,4.55,NULL,NULL,2026-04-03
83,15.58,NULL,NULL,2026-04-03
81,16.26,NULL,NULL,2026-04-03
836,0.00,NULL,NULL,2026-04-03
3174,2.20,NULL,NULL,2026-04-03
978,0.00,NULL,NULL,2026-04-03
328,1.99,NULL,NULL,2026-04-03
314,10.28,NULL,NULL,2026-04-03
84,8.62,NULL,NULL,2026-04-03
107,21.06,NULL,NULL,2026-04-03
117,0.00,NULL,NULL,2026-04-03
83,13.24,NULL,NULL,2026-04-04
63,3.43,NULL,NULL,2026-04-04
836,0.00,NULL,NULL,2026-04-04
103,50.24,NULL,NULL,2026-04-04
978,0.00,NULL,NULL,2026-04-04
107,16.42,NULL,NULL,2026-04-04
3174,1.79,NULL,NULL,2026-04-04
81,12.73,NULL,NULL,2026-04-04
117,0.00,NULL,NULL,2026-04-04
328,1.57,NULL,NULL,2026-04-04
314,6.82,NULL,NULL,2026-04-04
46,3.48,NULL,NULL,2026-04-04
84,6.93,NULL,NULL,2026-04-04
328,1.44,NULL,NULL,2026-04-05
83,19.85,NULL,NULL,2026-04-05
3174,2.61,NULL,NULL,2026-04-05
117,0.00,NULL,NULL,2026-04-05
836,0.00,NULL,NULL,2026-04-05
103,68.30,NULL,NULL,2026-04-05
81,19.23,NULL,NULL,2026-04-05
314,10.67,NULL,NULL,2026-04-05
107,21.89,NULL,NULL,2026-04-05
63,4.59,NULL,NULL,2026-04-05
978,0.00,NULL,NULL,2026-04-05
46,4.71,NULL,NULL,2026-04-05
84,9.81,NULL,NULL,2026-04-05
81,19.45,NULL,NULL,2026-04-06
103,66.79,NULL,NULL,2026-04-06
83,19.38,NULL,NULL,2026-04-06
63,4.48,NULL,NULL,2026-04-06
836,0.00,NULL,NULL,2026-04-06
84,7.60,NULL,NULL,2026-04-06
107,22.01,NULL,NULL,2026-04-06
978,0.00,NULL,NULL,2026-04-06
328,0.00,NULL,NULL,2026-04-06
117,0.00,NULL,NULL,2026-04-06
314,11.01,NULL,NULL,2026-04-06
46,4.40,NULL,NULL,2026-04-06
3174,5.71,NULL,NULL,2026-04-06
83,19.69,NULL,NULL,2026-04-07
103,67.31,NULL,NULL,2026-04-07
836,0.00,NULL,NULL,2026-04-07
81,20.68,NULL,NULL,2026-04-07
117,0.00,NULL,NULL,2026-04-07
84,7.51,NULL,NULL,2026-04-07
328,0.00,NULL,NULL,2026-04-07
3174,5.95,NULL,NULL,2026-04-07
107,20.41,NULL,NULL,2026-04-07
63,3.85,NULL,NULL,2026-04-07
46,4.42,NULL,NULL,2026-04-07
978,0.00,NULL,NULL,2026-04-07
314,11.26,NULL,NULL,2026-04-07
81,19.21,NULL,NULL,2026-04-08
328,0.00,NULL,NULL,2026-04-08
46,4.66,NULL,NULL,2026-04-08
83,17.25,NULL,NULL,2026-04-08
103,58.77,NULL,NULL,2026-04-08
63,3.58,NULL,NULL,2026-04-08
107,18.75,NULL,NULL,2026-04-08
3174,5.64,NULL,NULL,2026-04-08
314,9.38,NULL,NULL,2026-04-08
836,0.00,NULL,NULL,2026-04-08
117,0.00,NULL,NULL,2026-04-08
84,7.41,NULL,NULL,2026-04-08
978,0.00,NULL,NULL,2026-04-08
107,18.59,NULL,NULL,2026-04-09
103,56.63,NULL,NULL,2026-04-09
3174,2.17,NULL,NULL,2026-04-09
83,15.60,NULL,NULL,2026-04-09
81,16.43,NULL,NULL,2026-04-09
978,0.00,NULL,NULL,2026-04-09
836,0.00,NULL,NULL,2026-04-09
117,0.00,NULL,NULL,2026-04-09
328,0.00,NULL,NULL,2026-04-09
63,3.55,NULL,NULL,2026-04-09
84,7.24,NULL,NULL,2026-04-09
314,9.68,NULL,NULL,2026-04-09
46,4.50,NULL,NULL,2026-04-09
107,15.71,NULL,NULL,2026-04-10
978,0.00,NULL,NULL,2026-04-10
81,12.53,NULL,NULL,2026-04-10
3174,1.80,NULL,NULL,2026-04-10
83,13.61,NULL,NULL,2026-04-10
103,45.79,NULL,NULL,2026-04-10
84,5.84,NULL,NULL,2026-04-10
836,0.00,NULL,NULL,2026-04-10
328,0.00,NULL,NULL,2026-04-10
117,0.00,NULL,NULL,2026-04-10
46,3.79,NULL,NULL,2026-04-10
63,2.82,NULL,NULL,2026-04-10
314,8.01,NULL,NULL,2026-04-10
117,0.00,NULL,NULL,2026-04-11
81,12.93,NULL,NULL,2026-04-11
83,12.57,NULL,NULL,2026-04-11
63,2.97,NULL,NULL,2026-04-11
103,47.47,NULL,NULL,2026-04-11
107,17.25,NULL,NULL,2026-04-11
3174,1.82,NULL,NULL,2026-04-11
84,5.59,NULL,NULL,2026-04-11
328,0.00,NULL,NULL,2026-04-11
46,3.53,NULL,NULL,2026-04-11
836,0.00,NULL,NULL,2026-04-11
314,7.81,NULL,NULL,2026-04-11
978,0.00,NULL,NULL,2026-04-11
83,13.93,NULL,NULL,2026-04-12
63,3.30,NULL,NULL,2026-04-12
103,51.46,NULL,NULL,2026-04-12
84,6.21,NULL,NULL,2026-04-12
3174,9.42,NULL,NULL,2026-04-12
81,14.20,NULL,NULL,2026-04-12
107,19.32,NULL,NULL,2026-04-12
328,0.00,NULL,NULL,2026-04-12
117,0.00,NULL,NULL,2026-04-12
836,0.00,NULL,NULL,2026-04-12
314,8.71,NULL,NULL,2026-04-12
46,4.28,NULL,NULL,2026-04-12
978,0.00,NULL,NULL,2026-04-12
978,0.00,NULL,NULL,2026-04-13
103,50.27,NULL,NULL,2026-04-13
83,14.39,NULL,NULL,2026-04-13
117,0.00,NULL,NULL,2026-04-13
81,14.23,NULL,NULL,2026-04-13
107,18.44,NULL,NULL,2026-04-13
63,3.17,NULL,NULL,2026-04-13
836,0.00,NULL,NULL,2026-04-13
314,9.10,NULL,NULL,2026-04-13
3174,12.48,NULL,NULL,2026-04-13
46,4.73,NULL,NULL,2026-04-13
328,0.00,NULL,NULL,2026-04-13
84,6.08,NULL,NULL,2026-04-13
