channel_id,average_views,average_views_ads,average_views_except_short,average_views_short,engagement_rate,engagement_rate_last_10,subs_growth_3_months,subs_growth_3_months_amount,short_ratio,total_videos,trend_count,format1_long,format1_short,topic1_long,topic1_short,topic2_long,topic2_short
UCGUF3IzchsnHqqFq6cJ-Z_w,599,NULL,427,626,0.71,2.63,3.74,40,86.44,295,NULL,"뉴스 & 정치","뉴스 & 정치","뉴스 & 정치","뉴스 & 정치","경제 & 경영","여행 & 캠핑"
UCGvdxEiObxX-dTbqSBCTrgg,9007,2944,11239,2870,2.58,2.75,8.21,320,26.67,30,NULL,튜토리얼,"리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,NULL
UCGW59n1GYcL-Mc0zUoSzYpA,3601,3002,5139,2546,1.78,2.06,4.76,800,59.32,263,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","의료 & 건강",음악
UCh0_SI3TEQpm52FsCjHHX_A,3578,NULL,336,4235,2.45,7.12,6.8,2000,83.18,535,NULL,브이로그,음악,"여행 & 캠핑",음악,NULL,"동물 (펫)"
UCH1BO8o_s8U-sHtQ59laa2g,218207,60598,87821,243369,0.7,0.52,10.48,11000,83.82,408,NULL,토크,토크,"연애 & 결혼","연애 & 결혼","일상 & 라이프스타일","일상 & 라이프스타일"
UCH2DSdos1UCqav53D9X--wQ,7952,NULL,8320,NULL,1.46,1.41,116.56,1830,NULL,64,NULL,음악,NULL,음악,NULL,NULL,NULL
UCh99O9Zr1ynxm_o1JCSSL3Q,2580,NULL,376,3887,13.87,11.38,2.09,900,63.16,456,NULL,튜토리얼,"예능형 콘텐츠","피트니스 & 다이어트","피트니스 & 다이어트","레저 & 스포츠",엔터테인먼트
UCHa6h8DGLYkAljbskQbIXHw,55543,46732,50632,65274,1.92,1.71,0,0,33.54,641,NULL,튜토리얼,"리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",엔터테인먼트,"의료 & 건강"
UCHatI0jerW_4izBZLj90SHw,6831,NULL,6911,6338,5.18,4.56,4.88,600,13.43,536,NULL,게임,게임,게임,게임,NULL,NULL
UCHB97AhpkKP52uzZysfxQ9g,6565,53670,3869,6831,2.4,2.33,-0.55,-10000,90.99,1443,NULL,"뉴스 & 정치","뉴스 & 정치","뉴스 & 정치","뉴스 & 정치",NULL,NULL
UChdEvIEnYod4L46i5f1cT2g,1781,NULL,3066,1583,1.17,1.64,27.95,710,85.04,127,NULL,강의,강의,"주식 & 투자","주식 & 투자","경제 & 경영","경제 & 경영"
UChENMiY30_eRfPGgIWkv-pw,569393,248000,NULL,569393,NULL,NULL,27.68,3100,100,107,NULL,NULL,토크,NULL,"일상 & 라이프스타일",NULL,"뷰티 & 메이크업"
UCHHkP5D3JP0W4opHXMa7WyQ,129200,186900,177859,7554,1.24,0.85,-0.6,-2000,28.57,182,NULL,음악,음악,음악,음악,NULL,NULL
UCHiNbsJgzu3BIdC0dprz18Q,19151,17007,20677,6354,2.76,4.02,-1.09,-2000,10.66,122,NULL,강의,토크,"교육 & 커리어","교육 & 커리어","레저 & 스포츠",NULL
UChj7i9V5wLAXYfeBehTm3RQ,5528,NULL,11193,4334,2.06,5.17,10,3700,82.75,3282,NULL,토크,토크,"주식 & 투자","주식 & 투자","뉴스 & 정치",종교
UCHkvS5YYj3-aGm9nNVuxlJQ,9965,NULL,10677,841,0.45,1.08,3.86,1000,7.25,345,NULL,음악,음악,음악,음악,NULL,NULL
UCHKxhp14ftesAUgb_Pb1tFg,760,NULL,690,864,1.23,1.75,4.42,160,30.67,150,NULL,다큐멘터리,브이로그,"교육 & 커리어","교육 & 커리어","수학 & 과학","일상 & 라이프스타일"
UChL_w4h_8RpHj2UYwRHZruQ,426081,282393,296910,642596,1.16,2.03,0.57,3000,37.37,562,19,브이로그,브이로그,"일상 & 라이프스타일","일상 & 라이프스타일","음식 & 음료","음식 & 음료"
UCHlGfX2yPu1NE7LSnZPKitQ,142710,NULL,16183,150181,2.07,2.11,3.97,5000,94.46,325,NULL,꿀팁,튜토리얼,"피트니스 & 다이어트","피트니스 & 다이어트","의료 & 건강","의료 & 건강"
UChLozb40hBe2NZDXhtymQgQ,7420,NULL,7526,6782,1.08,2.01,2.24,1000,13.62,1454,NULL,튜토리얼,튜토리얼,"취미 & 공예 & 디자인","피트니스 & 다이어트","레저 & 스포츠","취미 & 공예 & 디자인"
UCHNVoXJmtj6brGXWSiDXdSg,82691,415876,66945,88607,1.63,1.58,0,0,72.69,476,NULL,먹방,튜토리얼,"음식 & 음료","음식 & 음료","리빙 & 인테리어","일상 & 라이프스타일"
UCHQj5T2MD6vD4K6Zc3We6pg,3765,NULL,3765,NULL,2.01,1.5,0,0,NULL,134,NULL,강의,NULL,"피트니스 & 다이어트",NULL,"의료 & 건강",NULL
UCHQya_IzvO6T1S3g4nhF4Jw,1321,NULL,1235,1633,13.81,18.56,1.95,60,21.54,260,NULL,튜토리얼,튜토리얼,"취미 & 공예 & 디자인",음악,"피트니스 & 다이어트","피트니스 & 다이어트"
UCHTf7f87OQmP29rd2dFabMA,18122,6733,NULL,18122,NULL,NULL,31.05,263,100,37,NULL,NULL,"리뷰 & 언박싱",NULL,"뷰티 & 메이크업",NULL,NULL
UCHUkpUuH7O3U7eIx93tMUwA,36480,36695,35754,37553,0.98,2.1,3.9,3700,40.34,595,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",엔터테인먼트,"음식 & 음료"
UChUV8Ba9zTnjycQ0VOeHcgg,21941,NULL,6978,27698,12.75,16.81,6.31,500,71.68,113,NULL,먹방,브이로그,"동물 (펫)","동물 (펫)","뷰티 & 메이크업","뷰티 & 메이크업"
UCHwovXEUwMQED3sZcneA1sg,224945,344171,224249,250000,1.1,1.59,14.97,56000,2.7,74,NULL,브이로그,브이로그,"일상 & 라이프스타일","일상 & 라이프스타일","뷰티 & 메이크업",NULL
UCHXm_Mm4Di2MykBEeToGIsA,9645,3683,9257,37600,2.03,2.09,2.04,300,1.37,365,NULL,자동차,자동차,자동차,자동차,NULL,NULL
UCHzW_7Mf8G0JxP4b0LoAd7A,38270,NULL,29917,52888,3.74,4.44,0.81,8000,36.36,4678,10,인터뷰,토크,엔터테인먼트,엔터테인먼트,음악,"뉴스 & 정치"
UCI0j2BAzZ4dhefiN1ina_eg,10828,NULL,10187,35622,0.94,1.9,1.31,1200,2.52,357,NULL,튜토리얼,NULL,"취미 & 공예 & 디자인",NULL,"레저 & 스포츠",NULL
UCI1LtoOo1UPaxdnQHwW5BBQ,1791,NULL,1192,2897,1.02,2.29,18.92,2100,35.13,965,NULL,튜토리얼,튜토리얼,"피트니스 & 다이어트","레저 & 스포츠","취미 & 공예 & 디자인",음악
UCi5jk6zC3XD8seJYr_YAonw,2099,NULL,2058,2316,1.51,4.55,5.04,180,15.64,358,NULL,튜토리얼,튜토리얼,"피트니스 & 다이어트",음악,"취미 & 공예 & 디자인","피트니스 & 다이어트"
UCi88xf8_ZNb8Ir9CriltGwg,114499,63702,87875,145586,2.16,1.58,0,0,46.13,388,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCI9hB8wX4FzopsJe012OL6Q,1902,NULL,2080,1807,8.14,3.24,6.21,180,64.97,354,NULL,튜토리얼,튜토리얼,"레저 & 스포츠",음악,음악,"피트니스 & 다이어트"
UCiaba-DmYJacphj7r7Knrwg,38747,NULL,70895,15991,0,0,5.05,14000,58.55,152,5,다큐멘터리,다큐멘터리,"사회 & 이슈",엔터테인먼트,"교육 & 커리어","교육 & 커리어"
UCiBfVbp1hEQUehRjyq-6c-A,876,NULL,541,1052,5.99,22.74,2.07,50,65.64,518,NULL,"리뷰 & 언박싱",브이로그,"음식 & 음료","동물 (펫)",NULL,"일상 & 라이프스타일"
UCIDB-mYEzMjGRhpHF6VvzLQ,19388,NULL,26919,1314,0,0.09,3.67,4000,29.41,272,NULL,강의,강의,"경제 & 경영","경제 & 경영","금융 & 보험","일상 & 라이프스타일"
UCiEahRmKod3vJmYWRRrl60w,2002,NULL,1012,3097,3.65,3.75,7.04,140,47.61,502,NULL,음악,음악,음악,음악,NULL,NULL
UCIepOi8SKRgBHsLTNYniguw,7186,NULL,14732,2966,0.05,0.04,0.46,400,64.14,145,NULL,튜토리얼,튜토리얼,"IT & 전자기기","IT & 전자기기","교육 & 커리어","교육 & 커리어"
UCIfA85RfanUlc3tndNyCxMg,505226,NULL,289408,556424,0.74,1.4,6.69,41000,80.83,678,NULL,꿀팁,꿀팁,"리빙 & 인테리어","리빙 & 인테리어","여행 & 캠핑","취미 & 공예 & 디자인"
UCifkdYQHGplGHn9RQYzj8MQ,4470,NULL,1298,6661,0.05,0.23,0.66,60,59.15,142,NULL,NULL,"리뷰 & 언박싱",NULL,"IT & 전자기기",NULL,"음식 & 음료"
UCIflGGRD8fb8lXmt_bHRv_A,1763,NULL,1770,1736,1.4,2.08,10.78,1100,22.16,564,NULL,튜토리얼,튜토리얼,"취미 & 공예 & 디자인","피트니스 & 다이어트","레저 & 스포츠","취미 & 공예 & 디자인"
UCihytZV7O6jswS0Elj6oeZQ,89033,NULL,108599,54664,0.04,0,-2.51,-5000,36.28,419,1,자동차,자동차,자동차,자동차,NULL,NULL
UCimPYjF6Hg673jFCvOCEpkQ,1378,NULL,346,1672,15.63,16.59,19.35,300,77.78,333,NULL,브이로그,브이로그,"여행 & 캠핑","여행 & 캠핑",NULL,"음식 & 음료"
UCIn1p2ZbhOo8fyZp1S60uGg,437260,326801,283120,607697,0.72,0.89,3.9,16000,50.1,501,35,브이로그,토크,"음식 & 음료",엔터테인먼트,음악,"일상 & 라이프스타일"
UCIOHzEDwgUuLBZwPKEUt1AQ,139136,47850,88232,187454,0.53,0.71,8.25,16000,53.1,516,NULL,토크,토크,"주식 & 투자","주식 & 투자","뉴스 & 정치","경제 & 경영"
UCIQOpF0odovEIw59U_Qrnzw,186033,1387,2612,188655,0.27,0.27,52.43,9700,98.48,330,NULL,다큐멘터리,다큐멘터리,엔터테인먼트,엔터테인먼트,"연애 & 결혼","리빙 & 인테리어"
UCiRj84AKLC7GjFZUmcaGl5w,27807,NULL,2830,28814,6.26,4.85,28.15,8500,96.12,929,NULL,음악,음악,음악,음악,NULL,NULL
UCIuDua3JS1-m9zi4CuAqBVw,69317,NULL,88211,7296,0.1,0,4.83,7000,20.26,1402,NULL,"뉴스 & 정치","뉴스 & 정치","뉴스 & 정치","뉴스 & 정치","사회 & 이슈","음식 & 음료"
UCivpKczA9lvzBThoTlvSW9w,4764,9418,2831,7060,1.27,0.53,0.92,70,45.7,186,NULL,토크,꿀팁,"동물 (펫)","동물 (펫)","리빙 & 인테리어","일상 & 라이프스타일"
UCIXM8Iocd1PRCpNiKV16xHQ,12426,NULL,1744,16699,2.12,1.93,86.03,1540,71.43,245,NULL,다큐멘터리,강의,엔터테인먼트,"일상 & 라이프스타일",전래동화,"의료 & 건강"
UCJ2WjsER29UGOQ7seRE7pwA,8368,NULL,18480,7670,0.12,0.1,0.36,10,93.54,263,NULL,기타,꿀팁,기타,"레저 & 스포츠","레저 & 스포츠","피트니스 & 다이어트"
UCj5tP7M9I97yIvXshO5yukQ,8185,NULL,17235,3473,2.45,2.62,0.84,100,65.76,184,NULL,튜토리얼,"리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,"패션 & 의류"
UCJ66AvaHJ2pHD_-AyUailuQ,487460,393414,488891,326667,0.67,0.65,1.07,5000,0.88,340,20,브이로그,먹방,"음식 & 음료","음식 & 음료","피트니스 & 다이어트","의료 & 건강"
UCJ89cab4dA1MVoAcVcGDm7g,2764,NULL,1425,4229,7.54,8.59,4.07,120,47.76,245,NULL,음악,음악,음악,음악,NULL,NULL
UCJAlMXCB5RPZ980f1dwsjrQ,6484,NULL,4513,9007,0.89,0.97,9.76,1600,43.87,155,NULL,튜토리얼,튜토리얼,"피트니스 & 다이어트","피트니스 & 다이어트","의료 & 건강","의료 & 건강"
UCJBqs5a_WXD0zkIe-9YzNgg,14258,NULL,11414,131738,0.53,0.72,1.18,900,2.36,677,NULL,튜토리얼,튜토리얼,"취미 & 공예 & 디자인",음악,"레저 & 스포츠",NULL
UCjcYNe5CkGUXApppq0IOhdg,365,NULL,108,541,4.78,2.03,-0.46,-10,60.18,113,NULL,NULL,브이로그,NULL,"일상 & 라이프스타일",NULL,"동물 (펫)"
UCjdoLee9OU5rdNXlOz-IKSQ,33639,NULL,1277,51505,0.13,0.28,1.14,7000,64.43,894,NULL,토크,토크,"연애 & 결혼","연애 & 결혼","패션 & 의류",엔터테인먼트
UCjFTY4_BJ4prXVmFow9x93g,25465,14607,38133,10984,2.42,0.97,0.47,1000,46.25,333,NULL,브이로그,토크,"일상 & 라이프스타일","연애 & 결혼","여행 & 캠핑","음식 & 음료"
UCjGKmGTscWDJZlBWnaqXR4w,2667,NULL,2881,2561,1.26,3.11,6.22,140,67.05,352,NULL,"예능형 콘텐츠",토크쇼,엔터테인먼트,엔터테인먼트,"연애 & 결혼","연애 & 결혼"
UCjgZxM7HzZAac1otBC_sW2Q,11522,4671,10448,12355,1.3,2.05,24,360,56.34,71,NULL,"리뷰 & 언박싱",꿀팁,"뷰티 & 메이크업","뷰티 & 메이크업","의료 & 건강","의료 & 건강"
UCjh9Tz3YjitxSJYCtup491A,1677,NULL,250,9134,0.6,2.44,6.09,700,16.07,305,NULL,튜토리얼,NULL,"IT & 전자기기",NULL,NULL,NULL
UCjha6oGXuz0MAjoEzSFcrUQ,1102,NULL,760,1342,0.99,1.41,7.61,280,58.76,1142,NULL,음악,음악,음악,음악,NULL,NULL
UCjhNm63Qtjq4NkkjbYyAl_Q,1776,NULL,1760,1835,0.16,0.36,0.13,10,22.44,401,NULL,튜토리얼,튜토리얼,"피트니스 & 다이어트","피트니스 & 다이어트",NULL,NULL
UCjJYiN_b8-qrUs8-jfiixDQ,4906,NULL,4732,5129,0.66,2.1,8.51,3200,45.6,1274,NULL,강의,튜토리얼,"피트니스 & 다이어트","피트니스 & 다이어트","교육 & 커리어","교육 & 커리어"
UCjlwP6qfmoeHfO5zFA4Rylw,6005,NULL,7433,5739,0.25,0.05,6.51,4100,83.25,388,NULL,강의,토크쇼,"음식 & 음료",엔터테인먼트,"경제 & 경영","음식 & 음료"
UCJnP6qOukPcFSzF1-rGgs_Q,4862,NULL,1500,12529,1.3,1.98,3.07,1000,30.49,1420,NULL,게임,커버영상,음악,음악,게임,게임
UCJPvTnFMrJXBiXrP4mPhIJw,29746,2218,5507,36851,0.94,2.74,11.43,6400,77.33,3785,NULL,클립,클립,엔터테인먼트,엔터테인먼트,NULL,"패션 & 의류"
UCjThXKI7pUKK5gNe2oEa8ow,498023,NULL,560152,990,2.68,2.68,0,0,11.11,9,NULL,브이로그,튜토리얼,"음식 & 음료","음식 & 음료","일상 & 라이프스타일",NULL
UCjUylydcl6d5k85Z8gqbqOQ,9073,NULL,8402,11088,1.86,2.25,7.22,330,25,32,NULL,브이로그,브이로그,"여행 & 캠핑","여행 & 캠핑","일상 & 라이프스타일","뷰티 & 메이크업"
UCJWGrBCX_cBQYI-cgGIz1JQ,34127,30808,43916,31876,1,1.16,3.02,2700,81.3,690,NULL,튜토리얼,튜토리얼,"피트니스 & 다이어트","피트니스 & 다이어트",NULL,"의료 & 건강"
UCJWxPxDJcJJet0C2rzPgt1A,27174,44112,19405,31664,5.01,3.46,0.46,1000,63.37,1193,NULL,토크,토크,엔터테인먼트,엔터테인먼트,"연애 & 결혼","뷰티 & 메이크업"
UCk_8J5o2KMl4cEHgGGCZ_QQ,10115,NULL,369585,4795,2.54,0.7,13.57,3000,98.28,1163,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업",NULL,"패션 & 의류"
UCk1vl64gYdsLDz5-56KbbIg,187,NULL,45,302,1.37,2.21,3.63,70,50.47,531,NULL,NULL,브이로그,NULL,"여행 & 캠핑",NULL,"레저 & 스포츠"
UCK2JegInDWoDtwEpjh4HzLg,11351,NULL,9371,13590,0.31,0.05,5.13,8000,47.08,1389,NULL,"뉴스 & 정치","뉴스 & 정치","뉴스 & 정치","뉴스 & 정치","사회 & 이슈","여행 & 캠핑"
UCK4Dao3N455G7fQYVED2eyQ,18822,NULL,10363,18998,0.47,0.26,3.78,2500,97.96,2060,NULL,튜토리얼,튜토리얼,"리빙 & 인테리어","리빙 & 인테리어",기타,"취미 & 공예 & 디자인"
UCK7SWMuvT-N7ivx01Vot_cQ,1176,NULL,1990,904,1.44,1.98,3.91,50,74.73,186,NULL,브이로그,"리뷰 & 언박싱","일상 & 라이프스타일","리빙 & 인테리어",NULL,"일상 & 라이프스타일"
UCkDxvN-bcxsKkvJ3yyiGSVQ,1785,NULL,1814,1766,3.7,3.34,0,0,60,90,NULL,"뉴스 & 정치","뉴스 & 정치","뉴스 & 정치","뉴스 & 정치",NULL,"주식 & 투자"
UCKEvBMEpqQPrvh5ZeN_P3og,20668,14507,21000,20761,0.95,1.23,1.82,3000,34.52,591,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","패션 & 의류","패션 & 의류","뷰티 & 메이크업","뷰티 & 메이크업"
UCKGeLHZDa_WyMj05ofdRTvw,6841,4421,7198,4160,1.46,1.79,8.59,780,11.76,255,NULL,게임,게임,게임,게임,NULL,"피트니스 & 다이어트"
UCkGHfaOvdHxoqftxHTCEsqg,617700,NULL,890579,119587,0.07,0.02,2.32,13000,35.39,356,NULL,자동차,자동차,자동차,자동차,NULL,NULL
UCkGP5gBSHltYKVmbyWuuSjQ,11023,62145,31092,5076,0.59,0.35,91.55,3140,77.14,70,NULL,브이로그,브이로그,"일상 & 라이프스타일","일상 & 라이프스타일",엔터테인먼트,엔터테인먼트
UCKLqd0j_fzQ0A2gUdGlWiyg,39292,NULL,41499,22600,1.99,2.25,1.83,900,5.05,99,NULL,게임,게임,게임,게임,음악,NULL
UCKmpSa9hD3gfwacLmxZN6hQ,64304,NULL,NULL,64304,NULL,NULL,21.62,2400,100,189,NULL,NULL,"리뷰 & 언박싱",NULL,"뷰티 & 메이크업",NULL,"음식 & 음료"
UCkmYjbyu3OKlsMNaWyqUIYQ,3009,NULL,6923,1971,5.03,0.29,-2.61,-1600,78.14,311,NULL,브이로그,"리뷰 & 언박싱","음식 & 음료","음식 & 음료","여행 & 캠핑","여행 & 캠핑"
UCKPP-6r1yDG4ef9KpdtGGWA,241877,115871,43812,256370,3.22,3.22,7.23,4800,93.18,132,NULL,하울,하울,"패션 & 의류","패션 & 의류",NULL,"뷰티 & 메이크업"
UCKTcm72XXsg9nPvc7vATq5w,1354,NULL,851,1663,0.99,1.04,1.49,80,61.93,767,NULL,하울,튜토리얼,"패션 & 의류","피트니스 & 다이어트",NULL,"패션 & 의류"
UCkvh3vrWsoi_cd7HyiikzIQ,319579,664776,451206,146981,1.19,1.17,0.44,4000,43.27,698,50,브이로그,토크쇼,"여행 & 캠핑",엔터테인먼트,"일상 & 라이프스타일","음식 & 음료"
UCKx4pUhKW7pWVpO6mF-f3pw,607234,NULL,NULL,607234,NULL,NULL,35.29,42000,100,289,NULL,NULL,코미디,NULL,코미디,NULL,NULL
UCkXMDC3Bwy_R4n08AvNskRQ,53631,4300,NULL,53631,NULL,NULL,0.77,20,100,48,NULL,NULL,"리뷰 & 언박싱",NULL,"패션 & 의류",NULL,"뷰티 & 메이크업"
UCkYdOUmqCTKtz35Ef90iRqw,3562,1257,3305,3800,0.74,1.01,0.65,20,51.79,251,NULL,다큐멘터리,브이로그,"사회 & 이슈","일상 & 라이프스타일",NULL,"여행 & 캠핑"
UCkykaNPwmc6tga-Ny3yb1Ig,1958,109,2240,1815,0.06,0.87,2.29,30,66.46,164,NULL,강의,"리뷰 & 언박싱","교육 & 커리어","뷰티 & 메이크업",NULL,음악
UCKYMzViFEoLytiGFt5aOzww,3628,NULL,3775,3541,1.21,1.02,3.31,40,62.86,70,NULL,브이로그,브이로그,"여행 & 캠핑","음식 & 음료","교육 & 커리어",자동차
UCKYx39nA51fgUTCR-b9Ds5g,9136,6748,10471,1790,2.19,4.71,-0.42,-100,15.38,390,NULL,튜토리얼,하울,"뷰티 & 메이크업","뷰티 & 메이크업","음식 & 음료","패션 & 의류"
UCKz-25KRC9jbx5i0UFc4-IA,8671,NULL,21088,3704,0.07,0.48,5.85,1900,71.43,224,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","리빙 & 인테리어","리빙 & 인테리어",NULL,"IT & 전자기기"
UCKziRqbw2AvmAJ5wcYXRaMw,15086,NULL,11589,83109,0.54,0.83,1.9,2000,4.89,4724,NULL,강의,인터뷰,"교육 & 커리어","교육 & 커리어","수학 & 과학","수학 & 과학"
UCL_C7hmXXGXpUCKJO27_X_w,15460,NULL,15623,13413,7.43,7.29,16.91,6900,6.6,879,NULL,토크,음악,엔터테인먼트,엔터테인먼트,음악,음악
UCl3OBd9_3avtYbkO4WOHswQ,12611,NULL,9452,12939,0.32,0.32,2.78,300,92.92,113,NULL,다큐멘터리,토크,음악,엔터테인먼트,NULL,"일상 & 라이프스타일"
UCL8T19gsNTpQL_ZlWhQ6pZQ,1043,NULL,374,1189,1.67,2.73,5.8,120,82.06,379,NULL,챌린지,튜토리얼,"피트니스 & 다이어트","피트니스 & 다이어트",NULL,"의료 & 건강"
UCL9H6nCf7mEjD9Gu1R9wncw,587,379,75,713,16.33,9.52,0.29,20,80.51,1791,NULL,기타,브이로그,음악,"일상 & 라이프스타일","뉴스 & 정치",종교
UClaOpoQRFj-6r0Cl23oCDrw,67604,NULL,105849,33859,1.11,0.27,NULL,NULL,53.12,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL
UClEa3D3J6MELvDoh1ZqPEXA,929,NULL,459,1399,3.3,5,2.19,30,50,112,NULL,튜토리얼,튜토리얼,"레저 & 스포츠","피트니스 & 다이어트","피트니스 & 다이어트",음악
UCLF9ztbI5cyW6AjVw58Dglg,1232,NULL,1269,1199,1.31,1.38,1.06,20,52.78,413,NULL,튜토리얼,튜토리얼,"피트니스 & 다이어트","피트니스 & 다이어트","취미 & 공예 & 디자인","취미 & 공예 & 디자인"
UClFvGKn7uvEwM5FUkKz5wMA,327,833,92,574,3.49,4.66,1.39,80,49.06,11434,NULL,자동차,자동차,자동차,자동차,"뉴스 & 정치","레저 & 스포츠"
UClIyOhAHIYcA0D6lh2ufi4A,12115,NULL,16132,6389,3.24,4.17,3.92,4000,41.23,473,NULL,토크,토크,"사회 & 이슈","사회 & 이슈","주식 & 투자","경제 & 경영"
UClJNgnMWzvEzJuLcpH7m4vQ,142380,95688,127556,184660,0.7,1.38,-0.24,-1000,25.96,547,NULL,"리뷰 & 언박싱",튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","연애 & 결혼","연애 & 결혼"
UCLkDL6da2NXck_FEjjonjAg,16504,NULL,14414,6093,0.61,2.11,20.53,5400,43.31,478,NULL,코미디,브이로그,코미디,"여행 & 캠핑","여행 & 캠핑",코미디
UClNFc4zc-Ydu1MBBQU4eSfQ,134493,13258,70289,178329,0.32,0.2,11.25,8900,59.43,2196,NULL,토크쇼,토크,"연애 & 결혼","연애 & 결혼",엔터테인먼트,엔터테인먼트
UClp1OJecb1YYwKYJjfHxDiw,1585,NULL,1664,1445,2.86,2.42,3.45,110,36.05,613,NULL,튜토리얼,튜토리얼,"레저 & 스포츠","피트니스 & 다이어트","취미 & 공예 & 디자인","취미 & 공예 & 디자인"
UCLrUPsfYlpbAG-27otO09rw,12320,NULL,13442,3662,1.75,1.22,2.73,800,11.48,122,NULL,커버영상,브이로그,음악,"동물 (펫)","여행 & 캠핑","뷰티 & 메이크업"
UCLSlnGCGspUWbbiUbdFvGcA,8757,NULL,3460,17762,0.63,0.9,6.33,100,37.04,108,NULL,브이로그,"리뷰 & 언박싱","여행 & 캠핑","뷰티 & 메이크업","일상 & 라이프스타일","여행 & 캠핑"
UClSYdHYXqST8phtUVGZrAjw,2567,1372,2811,1317,4,3.78,1.86,140,16.29,178,NULL,브이로그,튜토리얼,"일상 & 라이프스타일","리빙 & 인테리어","리빙 & 인테리어",NULL
UCLVC0Nyu0Arlh-dJXImnZbw,278,NULL,205,292,0.32,0.2,2.29,40,82.38,3298,NULL,기타,브이로그,"음식 & 음료","여행 & 캠핑",기타,"사회 & 이슈"
UCLvk76DFmbHIveAvYUDajUg,30268,6256,37646,14073,0.78,2.26,4.76,3000,31.3,262,NULL,튜토리얼,"리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","의료 & 건강",NULL
UClwBDUAxmjb9zosF_f3l0Ng,17848,7930,10773,27122,0.85,1.06,0.96,700,43.28,409,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","패션 & 의류","뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류"
UCLyRxUcEIUvrG5wAS2TaE9w,26456,12109,37927,22154,1.16,1.98,52.34,5600,72.73,154,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","의료 & 건강","의료 & 건강"
UCLzKdLArJQvW-D2dw6g5zAQ,3149,907,5108,967,6.26,7.2,0.43,1000,47.13,2122,NULL,리액션,튜토리얼,엔터테인먼트,"교육 & 커리어",음악,엔터테인먼트
UCM0pggwtvnALuXmFQIxXlGA,27224,14003,20179,43502,0.83,0.53,0.65,400,30.21,384,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","여행 & 캠핑","패션 & 의류"
UCm3tzuevoAq9vvjsbgcr0pQ,10588,NULL,7736,18487,0.45,0.64,2.41,1700,28.23,333,NULL,"라이브 영상",튜토리얼,"교육 & 커리어","교육 & 커리어",NULL,NULL
UCM41gsukE1OMamHQxOQMljQ,8187,6558,3978,13034,2.64,4.94,5.83,700,46.48,142,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업",NULL,NULL
UCm5werRkN6o36iijZgQCoYg,135334,6979,112871,173388,1.09,0.52,1.85,6000,37.12,229,NULL,음악,음악,음악,음악,"음식 & 음료",엔터테인먼트
UCm750mI4ttEQjT2LqaHv3iQ,7793,9168,1637,8043,1.76,1.76,42.48,480,96.09,128,NULL,NULL,"리뷰 & 언박싱",NULL,"패션 & 의류",NULL,"일상 & 라이프스타일"
UCma37fJBlF718VRgGlx4yGA,11801,NULL,8755,66065,0.84,1.1,0,0,5.32,9426,NULL,강의,토크,"교육 & 커리어","교육 & 커리어","수학 & 과학","수학 & 과학"
UCMCrIvfH6LwGleDMwrm-4rQ,13155,10401,12174,14134,1.11,0.3,4.65,1400,50.07,683,NULL,하울,하울,"패션 & 의류","패션 & 의류","뷰티 & 메이크업","뷰티 & 메이크업"
UCmD_hRhMgxsf5e-6cEuxjSg,14136,NULL,19883,5994,1.21,2.41,8.26,9000,41.37,452,NULL,음악,음악,음악,음악,NULL,NULL
UCMEa9i_abyRv_9n_GO1-9qg,635,NULL,664,576,3.67,2.45,0.86,100,33.19,1675,NULL,브이로그,브이로그,"여행 & 캠핑","음식 & 음료","일상 & 라이프스타일",엔터테인먼트
UCMEbRpvuwTbXxGiyDb1mT8w,65499,102709,112049,12616,0.85,0.85,0.54,10000,46.32,6000,8,"뉴스 & 정치","뉴스 & 정치","뉴스 & 정치","뉴스 & 정치","문화 & 예술",엔터테인먼트
UCmFmXikTRqcGKthkONnR0HQ,1729,NULL,1082,2758,2.68,2.75,8.04,90,38.64,264,NULL,튜토리얼,튜토리얼,"피트니스 & 다이어트","피트니스 & 다이어트","레저 & 스포츠","레저 & 스포츠"
